DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Bulgaria,2019,50.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Bulgaria,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Bulgaria,2021,47.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Bulgaria,2022,39.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Bulgaria,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Switzerland,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2012,44.8,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2013,45.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2014,46.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2015,63.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2016,62.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2017,65,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2018,54.3,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2019,50.5,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2020,48.6,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2021,37.9,be,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2022,39.1,be,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Cyprus,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2012,58.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2013,59.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2014,58.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2015,61.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2016,59.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2017,58.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2018,57,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2019,61,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2020,41.8,bd,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2021,45.1,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2022,47.2,bd,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Czechia,2023,52.4,p,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2012,49.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2013,49.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2014,50.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2015,48.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2016,49.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2017,49.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2018,47.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2019,43.3,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2020,46.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2021,47.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2022,51.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Germany,2023,52.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2012,25.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2013,29.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2014,30.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2015,30.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2016,36.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2017,41.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2018,31.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2019,37.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2020,22.9,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2021,20.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2022,24.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Denmark,2023,27.8,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2012,29.8,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2013,28.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2014,29.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2015,27.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2016,24.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2017,26.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2018,37.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2019,40.6,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2020,40.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2021,42.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2022,44.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Estonia,2023,42.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2012,32.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2013,32.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2014,32.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2015,36.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2016,38.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2017,41.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2018,39.8,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2019,37.6,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2021,37.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2022,31.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Greece,2023,32.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2012,35.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2013,40.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2014,42.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2015,44,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2016,45.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2017,47.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2018,50.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2019,51.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2020,41.3,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2021,44.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2022,41.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Spain,2023,46.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2012,37.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2013,38.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2014,39.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2015,40.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2016,42.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2017,41.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2018,41.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2019,41.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2020,37.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2021,40.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2022,40.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2023,42.1,i,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2012,25.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2013,22.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2014,24.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2015,23.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2016,25.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2017,26.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2018,31.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2019,42,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2020,26.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2021,29.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2022,30.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Finland,2023,29.3,p,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2012,25.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2013,25.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2014,25.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2015,25.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2016,25.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2017,26.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2018,26.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2019,26.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2020,21.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2021,23.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2022,25.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),France,2023,25.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2012,45.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2013,45.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2014,37.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2015,46.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2016,41.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),Croatia,2017,37.3,,
